sale_id,date_key,product_key,customer_key,quantity,amount
18612,406,68,484,8,2181.6
18613,136,64,44,9,329.72
18614,74,30,240,1,69.1
18615,360,91,414,10,380.81
18616,614,59,444,9,4640.49
18617,17,72,254,9,327.67
18618,297,13,235,9,4171.83
18619,483,80,333,4,1792.2
18620,221,56,306,4,876.09
18621,610,76,340,6,1471.32
18622,190,4,68,1,18.01
18623,325,21,63,1,331.5
18624,99,16,426,5,1642.33
18625,542,81,46,4,859.05
18626,602,93,498,4,1076.61
18627,217,68,221,4,1009.06
18628,676,37,295,3,100.01
18629,332,89,345,3,106.77
18630,622,26,250,2,711.01
18631,286,13,238,7,2565.34
18632,570,43,429,2,14.7
18633,256,84,4,2,158.92
18634,43,95,137,1,242.24
18635,629,90,240,7,2653.01
18636,114,68,466,9,1841.21
18637,628,5,142,4,1125.54
18638,516,76,41,2,422.32
18639,525,19,36,10,1598.45
18640,115,22,1,7,1998.23
18641,260,37,33,9,309.92
18642,22,9,343,7,2660.22
18643,299,86,41,6,231.39
18644,19,78,314,6,3294.38
18645,339,50,270,2,767.48
18646,235,33,114,2,385.72
18647,189,77,114,2,55.74
18648,238,78,69,9,4553.15
18649,161,27,188,10,1519.66
18650,249,36,457,8,3487.27
18651,172,99,428,7,1460.49
18652,277,57,54,10,4087.31
18653,240,74,49,7,1502.56
18654,171,57,346,8,3355.66
18655,204,1,279,8,3156.5
18656,692,33,450,1,186.51
18657,294,68,385,1,204.01
18658,705,22,341,6,2101.66
18659,678,37,5,7,271.18
18660,644,86,196,8,274.82
18661,67,63,75,8,3050.71
18662,725,41,387,4,1383.2
18663,116,17,105,7,2203.82
18664,341,56,150,5,946.31
18665,601,26,3,1,358.96
18666,377,79,1,4,930.55
18667,187,33,486,1,186.77
18668,599,22,71,9,2635.76
18669,317,26,198,5,2345.33
18670,379,50,218,4,1508.23
18671,666,6,194,7,739.33
18672,563,7,478,5,617.39
18673,278,3,473,7,382.89
18674,309,40,209,6,1787.55
18675,475,13,249,10,3623.22
18676,238,7,7,3,345.0
18677,208,36,296,3,1338.42
18678,274,38,170,6,3217.05
18679,43,61,159,3,50.64
18680,695,66,73,9,2589.85
18681,729,63,496,10,3750.29
18682,275,4,27,1,17.17
18683,337,56,272,10,2422.8
18684,486,77,26,4,135.97
18685,443,33,463,10,1951.98
18686,309,18,499,3,1414.33
18687,118,52,299,7,364.68
18688,536,78,408,3,1539.04
18689,443,73,250,10,1399.85
18690,595,30,431,5,378.6
18691,328,80,222,4,1915.54
18692,486,17,66,4,1418.95
18693,324,17,397,7,2000.63
18694,705,59,304,5,2283.26
18695,321,59,164,9,3590.21
18696,25,5,40,6,1442.15
18697,471,47,33,3,1065.1
18698,381,63,121,8,2995.31
18699,714,70,138,9,1778.97
18700,721,8,76,1,443.18
18701,229,22,438,9,2868.77
18702,659,98,27,8,2098.96
18703,592,50,366,2,874.3
18704,241,20,340,3,543.22
18705,60,77,361,2,65.25
18706,370,58,118,3,548.77
18707,149,24,125,3,1440.71
18708,38,12,233,6,2383.65
18709,403,80,491,9,3921.09
18710,212,22,31,10,3264.48
18711,647,11,70,5,227.75
18712,319,71,97,10,4518.38
18713,39,93,215,2,618.75
18714,278,99,170,7,1718.06
18715,496,19,225,9,1225.73
18716,202,3,69,4,201.41
18717,607,38,286,5,2475.51
18718,453,11,138,7,353.25
18719,211,83,302,1,222.29
18720,126,32,383,8,2584.13
18721,535,28,424,3,1310.8
18722,12,25,500,2,674.76
18723,296,82,443,8,4040.98
18724,248,34,44,9,2336.34
18725,370,81,229,7,1482.8
18726,381,11,192,1,45.45
18727,524,52,485,5,267.16
18728,623,72,72,2,71.58
18729,120,47,44,8,2975.27
18730,252,66,210,2,682.73
18731,625,4,281,6,111.43
18732,9,81,408,4,859.65
18733,200,19,184,4,548.17
18734,338,76,310,6,1223.3
18735,460,24,6,6,3250.43
18736,17,1,326,7,2767.47
18737,301,18,2,10,3864.16
18738,146,47,291,8,3343.08
18739,633,54,238,1,67.43
18740,89,6,200,1,116.97
18741,88,91,120,1,35.44
18742,167,28,342,3,1217.57
18743,727,40,115,4,1447.06
18744,266,41,107,7,2861.5
18745,344,52,20,3,137.52
18746,722,40,452,2,757.63
18747,83,51,113,9,272.6
18748,322,75,465,7,1126.09
18749,172,30,468,10,788.16
18750,147,36,354,9,3913.28
18751,224,74,219,1,233.69
18752,603,49,358,1,268.74
18753,597,25,298,2,585.44
18754,98,46,323,1,328.64
18755,72,81,442,1,217.81
18756,544,10,212,6,447.51
18757,350,74,362,9,1958.97
18758,677,9,397,6,2193.96
18759,206,81,437,3,501.85
18760,632,22,286,4,1336.29
18761,244,35,78,5,2246.46
18762,340,2,361,2,140.11
18763,175,92,373,9,659.22
18764,55,94,416,7,296.38
18765,540,53,63,6,2887.83
18766,468,76,298,4,1006.46
18767,693,24,138,7,3680.6
18768,668,52,353,5,244.47
18769,175,67,471,10,690.83
18770,541,80,333,10,4430.54
18771,522,2,53,3,236.24
18772,387,73,370,10,1162.71
18773,56,5,164,5,1255.11
18774,287,22,379,5,1653.12
18775,315,19,380,9,1159.55
18776,554,12,460,9,4268.96
18777,159,44,187,2,838.22
18778,385,51,405,10,292.82
18779,664,69,94,8,712.35
18780,470,24,58,4,1939.9
18781,708,3,286,7,328.95
18782,173,17,301,7,2137.08
18783,421,46,433,1,271.25
18784,185,36,425,1,372.76
18785,681,2,384,4,279.58
18786,100,62,214,1,310.93
18787,632,63,59,4,1599.47
18788,489,62,432,10,2710.87
18789,388,39,12,5,2403.41
18790,32,35,422,3,1116.5
18791,557,55,411,7,647.44
18792,506,96,272,7,2135.49
18793,716,76,352,5,1037.37
18794,720,90,39,3,1137.02
18795,619,39,61,6,2690.29
18796,332,33,417,4,718.79
18797,483,2,331,6,478.09
18798,636,71,420,3,1455.59
18799,67,97,209,3,436.88
18800,636,29,89,3,921.53
18801,724,100,454,9,409.15
18802,302,82,9,8,3480.48
18803,204,68,125,5,1333.97
18804,417,18,451,4,1892.14
18805,150,42,332,3,452.17
18806,283,40,481,1,305.49
18807,116,26,108,3,1106.34
18808,434,3,442,4,197.09
18809,185,16,289,2,666.53
18810,421,42,257,1,145.25
18811,219,81,263,6,1256.03
18812,65,18,315,10,4292.84
18813,414,90,121,2,857.13
18814,31,42,261,4,655.48
18815,9,79,232,7,1479.8
18816,675,38,481,7,3172.9
18817,324,3,255,8,353.42
18818,112,71,422,9,3704.02
18819,637,31,441,8,2953.75
18820,246,28,180,10,4610.6
18821,264,82,23,10,5304.59
18822,323,84,463,4,375.19
18823,198,22,331,5,1682.46
18824,254,26,436,6,2747.09
18825,403,74,385,9,2211.0
18826,312,32,112,9,3493.52
18827,165,42,462,5,751.18
18828,92,85,468,3,1441.9
18829,557,1,424,7,2508.9
18830,317,71,187,7,3310.34
18831,561,89,470,7,233.18
18832,175,51,384,9,290.0
18833,324,15,76,8,2404.14
18834,55,95,49,2,531.9
18835,209,54,29,7,550.07
18836,232,93,255,1,316.61
18837,671,94,165,6,257.71
18838,420,91,173,2,73.44
18839,641,12,429,5,1916.18
18840,226,90,495,9,3743.35
18841,314,41,11,10,3628.99
18842,231,82,335,9,3759.74
18843,364,99,264,2,431.32
18844,35,11,326,1,58.16
18845,688,16,296,1,277.21
18846,680,39,373,5,2598.3
18847,685,70,53,7,1188.81
18848,325,65,353,1,41.86
18849,541,14,18,7,495.62
18850,340,46,52,10,3055.93
18851,147,52,98,5,251.85
18852,366,41,214,6,2548.17
18853,163,38,253,7,3546.4
18854,707,93,432,6,1977.64
18855,260,46,302,8,2181.6
18856,50,48,23,2,970.89
18857,393,3,12,3,140.97
18858,309,87,300,7,207.22
18859,507,56,380,2,439.72
18860,49,17,297,8,2580.29
18861,451,58,175,6,1336.35
18862,680,100,227,10,456.63
18863,238,14,349,10,605.67
18864,393,49,228,2,433.23
18865,169,46,104,6,1661.55
18866,622,30,498,9,660.58
18867,589,84,42,9,729.36
18868,599,26,453,8,3136.17
18869,256,81,233,3,573.99
18870,102,28,40,6,2648.71
18871,389,19,442,1,141.39
18872,211,68,293,5,1186.24
18873,478,86,284,6,198.32
18874,650,7,228,10,1059.08
18875,354,32,315,4,1397.26
18876,106,24,487,4,2204.66
18877,307,53,355,3,1531.91
18878,557,42,26,7,1075.12
18879,468,89,80,1,32.14
18880,273,59,158,1,478.91
18881,380,91,9,4,153.44
18882,13,16,460,7,1730.24
18883,374,63,383,1,331.67
18884,492,66,439,8,2824.75
18885,136,30,246,3,230.97
18886,725,31,186,8,2900.84
18887,532,46,223,5,1372.03
18888,424,45,109,10,4823.24
18889,671,76,32,10,2117.46
18890,483,11,255,8,444.12
18891,99,55,270,7,604.99
18892,706,36,270,10,4113.17
18893,122,89,477,6,219.63
18894,674,84,222,1,69.8
18895,13,33,146,4,777.65
18896,549,30,442,6,484.33
18897,109,1,25,7,2736.73
18898,483,5,405,8,2119.18
18899,26,32,463,5,2019.27
18900,376,29,10,1,344.75
18901,716,59,326,4,1682.78
18902,369,20,246,5,1013.75
18903,158,95,44,3,800.22
18904,252,26,490,1,425.27
18905,304,31,405,9,2914.62
18906,562,8,277,8,3609.8
18907,361,99,97,8,2117.96
18908,110,23,372,7,514.2
18909,166,55,324,8,645.31
18910,701,97,263,7,833.16
18911,535,73,326,5,569.45
18912,31,50,78,5,2223.62
18913,468,65,67,1,44.15
18914,575,19,179,4,618.0
18915,440,45,408,6,2340.29
18916,23,41,97,9,3247.57
18917,537,8,120,1,366.0
18918,362,14,177,8,578.65
18919,401,9,309,6,2239.02
18920,420,59,78,4,1853.92
18921,673,37,491,5,160.72
18922,376,88,20,8,3205.99
18923,80,27,258,4,606.05
18924,687,45,35,5,2137.79
18925,370,38,237,7,3348.07
18926,284,69,356,9,968.74
18927,331,39,395,8,3779.45
18928,2,55,497,10,952.19
18929,724,83,472,5,1161.89
18930,400,63,109,8,2431.07
18931,696,24,56,10,4914.61
18932,124,62,424,5,1348.26
18933,432,39,369,2,965.72
18934,689,24,185,6,2630.35
18935,358,71,415,9,3692.73
18936,128,70,93,10,1849.91
18937,16,79,48,1,232.81
18938,58,22,194,4,1418.77
18939,597,88,21,1,483.19
18940,105,78,299,1,477.12
18941,239,73,487,5,652.11
18942,571,32,157,1,415.46
18943,616,5,217,1,251.52
18944,487,9,464,9,3568.54
18945,473,23,416,10,855.26
18946,195,34,161,1,270.81
18947,559,98,323,9,2230.39
18948,682,6,88,5,478.65
18949,410,86,393,10,328.94
18950,213,79,324,8,1545.7
18951,153,42,252,8,1235.97
18952,523,29,5,5,1823.45
18953,135,14,141,6,365.26
18954,165,26,123,3,1083.64
18955,38,9,433,10,3209.63
18956,394,82,264,3,1239.26
18957,478,23,127,6,502.92
18958,66,77,448,5,136.32
18959,101,37,252,6,211.36
18960,601,58,286,9,1631.01
18961,366,44,484,4,1740.84
18962,545,83,367,5,1005.23
18963,316,91,405,7,278.57
18964,307,66,270,4,1278.37
18965,205,37,251,2,79.76
18966,441,71,330,9,3377.65
18967,484,59,45,1,512.68
18968,443,77,201,6,167.28
18969,406,47,475,1,331.01
18970,203,48,207,5,2491.72
18971,306,98,18,8,1824.82
18972,259,19,42,1,134.8
18973,251,43,381,2,12.0
18974,103,65,120,5,223.87
18975,606,81,252,10,1968.08
18976,158,79,53,1,219.69
18977,560,6,226,8,837.75
18978,381,86,260,6,217.96
18979,644,77,44,10,271.05
18980,604,87,347,3,79.2
18981,474,56,428,10,2365.4
18982,60,30,497,9,757.11
18983,268,63,495,9,3131.68
18984,420,36,217,2,846.89
18985,122,43,334,1,5.75
18986,422,3,173,1,44.24
18987,36,94,388,10,389.22
18988,672,64,274,7,233.76
18989,99,90,492,5,1826.1
18990,476,56,232,1,197.17
18991,673,60,11,1,127.94
18992,405,25,248,5,1808.28
18993,290,49,78,3,776.75
18994,356,6,329,8,767.9
18995,446,22,48,10,3238.75
18996,588,95,125,9,2545.73
18997,704,41,293,4,1316.82
18998,403,65,402,5,204.27
18999,63,57,34,10,3887.48
19000,371,62,168,2,522.05
19001,80,33,152,1,225.41
19002,293,23,275,8,649.78
19003,648,52,227,4,212.67
19004,116,94,55,1,40.45
19005,394,50,2,3,1296.18
19006,94,88,68,7,2810.68
19007,284,5,485,10,2561.63
19008,674,47,206,10,4249.08
19009,6,30,303,4,284.55
19010,125,8,31,4,1472.43
19011,655,44,108,10,3465.08
19012,651,61,159,3,41.3
19013,444,47,499,10,3825.55
19014,87,47,377,8,3313.13
19015,579,97,47,4,527.42
19016,691,57,341,9,3566.93
19017,350,32,424,8,3094.27
19018,554,8,200,4,1680.17
19019,392,86,280,3,97.95
19020,77,64,416,3,118.99
19021,107,28,35,2,925.15
19022,528,22,168,1,323.02
19023,218,36,341,3,1045.99
19024,121,21,49,9,3515.6
19025,188,69,269,3,305.54
19026,266,45,160,8,3010.03
19027,677,41,472,5,2166.25
19028,215,23,48,3,243.78
19029,720,46,335,5,1390.76
19030,713,36,150,4,1702.54
19031,188,23,31,8,690.02
19032,667,83,57,1,203.48
19033,31,71,299,9,4118.66
19034,612,91,139,1,41.47
19035,705,95,43,7,1917.38
19036,473,21,125,4,1368.1
19037,251,48,52,1,454.69
19038,526,48,33,6,3014.11
19039,224,37,322,4,139.74
19040,489,76,147,2,427.82
19041,688,1,456,10,3499.29
19042,98,57,142,6,2149.83
19043,201,63,285,1,314.91
19044,497,13,368,6,2128.35
19045,9,1,203,4,1397.54
19046,607,54,410,2,123.73
19047,661,76,486,10,2017.61
19048,153,88,466,4,1986.11
19049,397,15,279,2,534.11
19050,608,60,227,7,1012.6
19051,135,26,240,9,3944.96
19052,324,5,232,10,2709.4
19053,657,82,475,5,2290.9
19054,357,21,101,1,382.1
19055,214,89,356,6,206.85
19056,21,14,92,4,240.48
19057,6,7,404,2,245.61
19058,723,21,414,5,1822.53
19059,287,14,323,6,423.07
19060,155,18,43,3,1425.53
19061,380,10,53,1,83.23
19062,1,90,310,9,3913.06
19063,51,50,209,6,2719.93
19064,722,29,176,7,2536.15
19065,728,35,444,1,369.72
19066,101,39,346,6,2589.68
19067,658,71,201,1,419.94
19068,607,20,414,2,374.62
19069,315,34,252,1,290.11
19070,258,77,343,6,162.56
19071,304,78,478,10,4503.34
19072,621,83,280,10,2107.14
19073,235,73,62,7,770.09
19074,460,51,292,5,147.26
19075,429,42,348,9,1338.12
19076,75,45,65,10,4160.42
19077,428,32,388,6,2111.6
19078,650,91,499,7,265.9
19079,646,43,114,1,6.17
19080,322,50,239,6,2754.34
19081,526,88,477,2,935.35
19082,644,52,125,3,148.17
19083,215,26,164,1,468.59
19084,672,46,46,2,544.31
19085,476,34,464,9,2609.2
19086,729,13,197,3,1184.62
19087,640,68,189,3,805.7
19088,26,44,219,7,2279.45
19089,711,74,289,10,2428.46
19090,199,19,450,2,291.73
19091,279,52,192,7,302.6
19092,647,68,76,6,1394.63
19093,48,21,396,9,3118.16
19094,403,12,414,10,4167.41
19095,424,69,48,4,397.77
19096,120,3,67,1,48.68
19097,319,5,90,9,2357.98
19098,239,54,171,1,59.14
19099,684,32,33,10,3209.2
19100,324,59,285,9,3638.35
19101,537,35,444,3,1171.19
19102,525,82,194,6,2469.77
19103,55,59,256,5,2478.05
19104,399,7,93,6,736.22
19105,238,61,425,9,157.49
19106,92,89,339,7,266.75
19107,55,88,312,8,3293.08
19108,453,32,89,9,3242.22
19109,505,97,237,10,1519.1
19110,274,72,477,5,187.93
19111,1,67,185,3,227.36
19112,185,68,214,2,545.39
19113,541,17,225,3,969.65
19114,7,49,174,8,1935.57
19115,164,99,362,10,2601.53
19116,447,61,76,9,125.3
19117,315,14,419,10,660.09
19118,413,65,473,1,37.22
19119,540,69,251,9,942.02
19120,166,42,412,10,1514.05
19121,451,89,80,5,146.99
19122,621,46,148,2,635.87
19123,485,9,244,7,2211.33
19124,584,49,237,3,808.71
19125,580,18,185,8,3353.07
19126,357,43,438,6,44.49
19127,270,56,468,6,1327.85
19128,518,30,34,5,344.53
19129,59,77,474,10,342.54
19130,235,21,53,9,3244.36
19131,243,14,447,6,460.69
19132,255,6,168,9,992.69
19133,390,99,408,6,1292.18
19134,214,30,343,9,694.1
19135,436,64,56,10,338.0
19136,292,23,187,2,172.45
19137,675,55,320,8,744.99
19138,683,53,194,8,3444.67
19139,463,84,187,3,230.18
19140,690,6,315,8,876.88
19141,530,49,56,4,1033.25
19142,578,30,141,8,562.13
19143,681,75,187,1,163.8
19144,305,40,442,2,693.02
19145,367,81,29,1,206.41
19146,440,5,100,1,290.74
19147,672,92,305,9,545.56
19148,386,30,431,5,381.58
19149,85,42,369,7,995.12
19150,523,61,309,4,57.79
19151,32,81,132,9,1677.95
19152,255,70,364,5,785.95
19153,487,3,227,9,428.46
19154,235,85,98,1,523.11
19155,90,36,34,2,795.67
19156,397,81,29,7,1426.27
19157,398,68,86,2,474.18
19158,452,54,140,7,479.82
19159,352,64,409,5,214.83
19160,1,45,17,1,440.23
19161,10,5,33,9,2402.39
19162,429,1,353,7,2358.43
19163,121,16,315,10,2478.56
19164,393,69,286,8,885.21
19165,622,6,299,1,112.63
19166,168,32,77,7,2808.96
19167,424,29,361,5,1572.67
19168,317,44,19,5,2068.1
19169,721,62,304,5,1616.62
19170,660,45,434,10,3890.1
19171,16,22,33,4,1325.08
19172,335,17,14,8,2914.45
19173,269,88,447,4,1754.07
19174,222,20,188,7,1487.13
19175,660,66,401,4,1420.64
19176,482,6,64,6,611.97
19177,492,40,160,2,713.45
19178,434,20,60,5,997.69
19179,578,66,157,9,3316.14
19180,642,35,246,2,843.44
19181,663,74,355,4,886.79
19182,101,64,347,6,221.57
19183,175,87,432,7,210.92
19184,66,99,133,2,525.07
19185,337,85,16,2,1008.23
19186,344,59,8,1,420.86
19187,17,13,249,4,1686.52
19188,469,43,300,2,11.65
19189,175,68,321,7,1772.88
19190,235,16,391,9,2629.55
19191,626,44,169,8,2631.63
19192,431,4,50,7,121.09
19193,625,80,382,6,2849.4
19194,305,22,178,4,1210.15
19195,141,47,122,8,2613.19
19196,308,20,15,7,1261.35
19197,600,76,462,6,1407.23
19198,288,36,2,9,4101.31
19199,600,75,163,9,1326.97
19200,671,85,266,3,1592.06
19201,661,43,409,5,36.59
19202,594,99,330,7,1471.56
19203,12,65,121,10,424.34
19204,491,62,71,6,1571.54
19205,555,65,118,4,163.2
19206,648,76,172,4,844.06
19207,601,11,18,3,166.54
19208,231,77,280,7,196.89
19209,225,48,151,5,2362.54
19210,663,63,7,8,2705.84
19211,327,38,186,4,2012.26
19212,175,20,124,5,808.54
19213,124,58,18,9,2084.13
19214,580,42,463,8,1378.38
19215,313,28,270,3,1287.98
19216,542,20,287,3,554.7
19217,595,67,477,8,543.01
19218,46,60,295,9,1239.96
19219,47,46,63,4,1081.97
19220,448,75,417,3,439.08
19221,640,29,105,9,2855.31
19222,691,28,136,6,2636.21
19223,174,29,197,4,1378.56
19224,154,68,170,9,2013.62
19225,662,76,279,2,395.63
19226,656,34,432,6,1537.32
19227,541,93,236,4,1304.54
19228,419,70,270,1,173.18
19229,710,59,155,6,2374.72
19230,342,23,151,8,752.11
19231,540,95,226,2,576.57
19232,20,84,20,1,87.95
19233,2,7,126,6,717.52
19234,675,61,167,2,30.49
19235,177,68,202,4,849.45
19236,640,40,409,9,3074.96
19237,715,65,459,4,156.63
19238,39,92,345,1,71.99
19239,623,65,156,6,250.91
19240,558,24,413,9,3879.78
19241,414,81,52,8,1713.57
19242,172,61,16,2,31.33
19243,120,27,264,9,1235.81
19244,129,15,249,3,881.19
19245,252,52,2,7,342.45
19246,433,69,259,5,538.07
19247,559,64,300,5,198.12
19248,90,58,100,4,914.29
19249,134,4,209,3,55.32
19250,725,71,16,8,3956.84
19251,468,37,112,6,240.83
19252,695,47,197,10,3493.32
19253,131,65,496,8,343.97
19254,272,90,126,5,1899.77
19255,54,43,9,3,18.56
19256,598,1,181,1,378.68
19257,216,91,437,5,184.38
19258,201,58,416,4,779.15
19259,623,23,453,7,675.24
19260,582,23,176,3,251.91
19261,484,48,43,6,3046.06
19262,89,67,475,9,663.12
19263,728,23,478,9,761.69
19264,57,19,35,4,558.3
19265,667,12,111,10,4345.17
19266,175,27,80,4,564.41
19267,517,92,228,5,368.05
19268,694,83,149,6,1130.0
19269,165,19,240,7,1043.45
19270,676,1,495,8,3255.91
19271,430,55,4,8,783.19
19272,414,38,148,3,1611.62
19273,465,5,253,8,1798.05
19274,662,48,346,10,4750.61
19275,241,32,46,3,1140.22
19276,598,65,162,2,70.25
19277,441,95,347,1,251.69
19278,131,26,39,2,861.83
19279,387,18,181,8,3191.21
19280,526,77,457,5,145.49
19281,723,64,157,7,285.91
19282,351,4,186,8,149.15
19283,65,73,137,4,474.59
19284,345,36,257,3,1239.06
19285,682,2,485,9,639.53
19286,65,11,185,5,276.96
19287,272,58,354,6,1346.53
19288,9,88,152,7,3623.77
19289,380,28,132,3,1253.59
19290,670,20,78,9,1725.46
19291,670,30,362,3,221.79
19292,175,73,246,5,693.19
19293,25,42,234,10,1468.58
19294,652,71,231,4,1952.75
19295,353,21,19,2,708.96
19296,620,59,203,2,788.53
19297,701,77,229,7,240.11
19298,40,21,422,9,3547.64
19299,433,55,447,6,480.43
19300,720,85,285,2,983.58
19301,593,71,182,8,3584.47
19302,110,85,227,3,1270.6
19303,533,52,286,9,383.67
19304,242,72,363,6,200.23
19305,686,45,53,1,472.13
19306,599,32,458,5,1819.97
19307,449,31,26,9,3680.16
19308,7,34,278,1,259.44
19309,177,94,249,3,151.03
19310,713,36,221,1,342.4
19311,125,12,188,7,3348.4
19312,426,31,482,2,853.93
19313,67,4,376,9,165.35
19314,380,44,234,10,3989.97
19315,197,78,352,4,2132.53
19316,531,13,451,3,1122.59
19317,107,37,252,7,246.43
19318,408,36,281,5,1944.44
19319,340,79,55,1,182.3
19320,328,22,471,10,3604.3
19321,672,14,234,4,286.33
19322,281,25,345,2,776.35
19323,72,25,259,8,3062.79
19324,8,73,98,2,266.66
19325,421,92,453,2,147.61
19326,232,44,360,6,2406.28
19327,634,79,251,2,459.49
19328,489,57,81,2,741.53
19329,296,8,458,2,886.12
19330,183,42,289,6,819.41
19331,262,47,138,8,3162.28
19332,485,18,274,1,428.62
19333,612,97,478,4,545.09
19334,329,74,179,7,1401.91
19335,548,77,484,9,246.11
19336,509,86,162,1,31.01
19337,567,16,386,1,326.86
19338,174,64,15,4,148.71
19339,284,92,208,6,442.52
19340,488,51,35,1,32.26
19341,144,64,89,4,161.87
19342,511,45,159,4,1954.34
19343,314,61,247,9,157.67
19344,58,16,164,3,854.33
19345,673,2,251,5,374.07
19346,580,92,318,4,244.77
19347,535,25,293,8,2931.85
19348,273,58,307,2,464.5
19349,729,88,207,7,3662.48
19350,585,83,42,5,1008.06
19351,362,3,439,4,173.61
19352,201,16,77,5,1512.6
19353,659,94,290,2,98.35
19354,163,63,136,3,1194.11
19355,337,65,289,2,76.77
19356,616,49,165,5,1171.63
19357,696,70,78,8,1635.16
19358,470,90,95,1,395.47
19359,447,65,413,10,364.67
19360,712,35,86,5,1909.88
19361,328,3,149,9,443.54
19362,61,2,199,1,71.73
19363,14,68,363,8,2191.17
19364,130,35,16,9,4462.19
19365,573,28,484,4,1825.08
19366,54,4,345,10,178.7
19367,224,30,267,6,407.05
19368,616,23,434,6,514.35
19369,146,92,487,7,474.38
19370,162,9,278,3,1005.21
19371,78,47,232,8,2813.7
19372,126,62,169,4,1289.49
19373,233,78,228,9,4715.63
19374,672,77,22,4,116.29
19375,540,36,123,10,4236.68
19376,549,22,82,10,3207.65
19377,193,27,211,10,1199.5
19378,345,57,56,8,3074.39
19379,213,2,27,4,254.34
19380,377,49,159,5,1079.34
19381,567,77,207,9,276.82
19382,704,63,434,5,1788.15
19383,673,70,233,6,1213.84
19384,550,95,107,4,1212.37
19385,100,70,455,4,758.54
19386,19,96,384,3,1132.64
19387,89,42,362,8,1108.33
19388,653,20,482,1,190.18
19389,215,90,211,2,943.5
19390,387,90,95,3,1280.52
19391,604,37,242,4,166.67
19392,66,2,304,9,731.53
19393,61,38,267,2,968.19
19394,66,25,128,7,2760.04
19395,571,71,352,6,2578.86
19396,658,8,53,6,2465.9
19397,620,98,209,8,1633.03
19398,426,45,82,7,3191.62
19399,721,2,85,7,580.64
19400,431,79,270,1,224.2
19401,142,83,346,8,1828.28
19402,215,73,382,10,1380.12
19403,445,50,92,10,3766.94
19404,70,27,234,5,598.38
19405,163,70,407,4,769.12
19406,700,10,337,8,625.16
19407,388,63,110,6,1842.0
19408,547,23,67,1,94.7
19409,281,64,337,4,131.44
19410,608,17,135,10,3495.5
19411,458,36,492,9,4084.51
19412,181,36,51,9,4087.04
19413,657,28,181,7,3041.46
19414,32,61,348,2,33.64
19415,603,3,56,5,255.22
19416,229,94,142,3,135.42
19417,178,7,265,10,1247.55
19418,551,88,6,10,3946.43
19419,108,47,408,2,756.56
19420,291,85,277,10,4851.83
19421,136,17,10,7,2351.71
19422,430,62,126,7,2382.77
19423,245,81,274,10,1790.59
19424,382,21,128,6,2170.59
19425,188,83,497,1,238.42
19426,586,82,22,2,1064.08
19427,411,48,455,2,881.47
19428,475,34,252,8,2346.04
19429,164,32,344,5,1710.35
19430,701,56,202,7,1403.18
19431,637,68,337,5,1242.39
19432,344,84,4,4,301.05
19433,20,35,197,9,4204.41
19434,49,90,428,2,806.96
19435,138,58,408,7,1353.42
19436,640,51,18,4,115.97
19437,371,89,257,6,193.5
19438,682,26,425,10,4292.09
19439,239,17,419,3,1023.35
19440,126,78,133,6,3075.3
19441,386,31,333,5,1711.05
19442,254,77,298,8,209.27
19443,251,53,113,1,479.75
19444,622,29,479,8,2805.68
19445,683,94,240,1,44.16
19446,629,65,432,8,356.13
19447,49,83,42,9,1909.65
19448,692,9,211,7,2567.88
19449,584,26,137,2,713.58
19450,349,49,250,3,688.14
19451,462,36,68,1,449.07
19452,666,57,450,9,3820.75
19453,183,82,237,2,1000.11
19454,686,9,99,8,3094.17
19455,410,40,286,7,2630.84
19456,116,34,424,4,1001.99
19457,546,74,455,4,1001.88
19458,86,60,162,10,1446.49
19459,513,66,321,8,2842.13
19460,14,8,444,3,1169.06
19461,541,72,476,3,106.82
19462,404,6,86,6,697.2
19463,242,34,150,2,568.56
19464,118,1,88,3,959.95
19465,230,73,69,2,249.34
19466,648,74,477,3,609.4
19467,541,79,478,4,814.44
19468,612,94,320,8,411.31
19469,429,32,124,3,1146.16
19470,228,86,462,1,39.41
19471,13,20,415,4,678.47
19472,712,42,84,2,268.23
19473,9,6,200,3,275.86
19474,97,62,492,5,1589.12
19475,415,6,12,7,673.74
19476,607,88,263,9,4437.1
19477,257,59,354,7,3255.37
19478,652,22,304,1,354.22
19479,180,60,206,10,1356.53
19480,596,3,424,5,268.79
19481,48,87,497,9,243.13
19482,652,22,397,7,2383.86
19483,637,17,235,9,2690.49
19484,697,80,252,3,1441.31
19485,340,28,296,9,3581.04
19486,502,38,162,4,1958.76
19487,54,10,383,3,237.37
19488,274,97,314,1,153.43
19489,550,45,214,5,1982.26
19490,664,2,211,6,505.28
19491,233,16,75,5,1462.0
19492,545,23,498,8,709.44
19493,400,81,482,6,1318.93
19494,312,44,232,4,1420.24
19495,572,95,169,5,1167.79
19496,139,30,224,7,599.48
19497,74,54,94,6,372.09
19498,33,85,393,9,3794.94
19499,686,60,112,4,583.42
19500,652,34,315,5,1221.73
19501,16,33,183,3,568.01
19502,672,8,182,3,1185.45
19503,504,26,266,9,3829.66
19504,13,83,232,7,1601.65
19505,255,16,324,9,2829.3
19506,719,50,117,10,4186.15
19507,43,4,416,3,64.88
19508,9,91,82,7,292.39
19509,573,72,408,7,251.25
19510,106,21,245,1,388.77
19511,501,4,365,3,58.95
19512,649,3,395,4,193.24
19513,188,8,28,1,426.39
